HEB_NAME,LAT,LONG,HEB_WIKI_LINK
מי עמי,32.50503,35.14869,https://he.wikipedia.org/wiki/מי_עמי
מאיר שפיה,32.59108,34.97126,https://he.wikipedia.org/wiki/מאיר_שפיה
מעונה,33.01685,35.2595,https://he.wikipedia.org/wiki/מעונה
מפלסים,31.50125,34.5637,https://he.wikipedia.org/wiki/מפלסים
מגדים,32.72815,34.95631,https://he.wikipedia.org/wiki/מגדים
מגידו,32.57983858382957,35.17928775416929,https://he.wikipedia.org/wiki/מגידו
מחולה,32.36552,35.51548,https://he.wikipedia.org/wiki/מחולה
מייסר,32.44445,35.04134,https://he.wikipedia.org/wiki/מייסר
מכורה,32.16484,35.42285,https://he.wikipedia.org/wiki/מכורה
מלאה,32.56331,35.23747,https://he.wikipedia.org/wiki/מלאה
מלילות,31.39015,34.59661,https://he.wikipedia.org/wiki/מלילות
מנחמיה,32.66662,35.555,https://he.wikipedia.org/wiki/מנחמיה
מנרה,33.19786105363485,35.54535626221715,httpמs://he.wikipedia.org/wiki/מנרה
מנוחה,31.6569,34.77693,https://he.wikipedia.org/wiki/מנוחה
מירב,32.45182,35.42354,https://he.wikipedia.org/wiki/מירב
מרחב עם,30.8877,34.82788,https://he.wikipedia.org/wiki/מרחב_עם
מרחביה,32.60432,35.30782,https://he.wikipedia.org/wiki/מרחביה_(קיבוץ)
מרחביה,32.60432,35.30782,https://he.wikipedia.org/wiki/מרחביה_(מושב)
מרכז שפירא,31.695591343412893 34.70617617106737,https://he.wikipedia.org/wiki/מרכז_שפירא
מרום גולן,33.13203,35.77715,https://he.wikipedia.org/wiki/מרום_גולן
מירון,32.99751,35.41231,https://he.wikipedia.org/wiki/מירון
מישר,31.81613,34.75293,https://he.wikipedia.org/wiki/מישר
משהד,32.74456163837976,35.320094260865574,https://he.wikipedia.org/wiki/משהד_(מועצה_מקומית)
מסילת ציון,31.802,35.01095,https://he.wikipedia.org/wiki/מסילת_ציון
מסילות,32.49587,35.47444,https://he.wikipedia.org/wiki/מסילות
מיתר,31.32726,34.93855,https://he.wikipedia.org/wiki/מיתר_(יישוב)
מיטב,32.5457,35.30123,https://he.wikipedia.org/wiki/מיטב_(מושב)
מטולה,33.27918,35.5795,https://he.wikipedia.org/wiki/מטולה
מבשרת ציון,31.80186,35.15072,https://he.wikipedia.org/wiki/מבשרת_ציון
מבוא ביתר,31.72177,35.10669,https://he.wikipedia.org/wiki/מבוא_ביתר
מבוא דותן,32.42,35.17412,https://he.wikipedia.org/wiki/מבוא_דותן
מבוא חמה,32.73711,35.65537,https://he.wikipedia.org/wiki/מבוא_חמה
מבוא חורון,31.84923,35.0359,https://he.wikipedia.org/wiki/מבוא_חורון
מבוא מודיעים,31.93345,34.98703,https://he.wikipedia.org/wiki/מבוא_מודיעים
מבואות ים,32.40295,34.86827,https://he.wikipedia.org/wiki/מבואות_ים
מבואות יריחו,31.90728789107986,35.41784704945965,https://he.wikipedia.org/wiki/מבואות_יריחו
בית יתיר,31.36683,35.11166,https://he.wikipedia.org/wiki/בית_יתיר
מיצר,32.768454851671216 35.73623144229273,https://he.wikipedia.org/wiki/מיצר_(מושב)
מצר,32.44445,35.04134,https://he.wikipedia.org/wiki/מצר_(קיבוץ)
מעיליא,33.02781,35.25658,https://he.wikipedia.org/wiki/מעיליא
מדרך עוז,32.59517,35.15912,https://he.wikipedia.org/wiki/מדרך_עוז
מדרשת בן-גוריון,30.85154,34.7834,https://he.wikipedia.org/wiki/מדרשת_בן-גוריון
מגדל,32.67597,35.23986,https://he.wikipedia.org/wiki/מגדל_(יישוב)
מגדל העמק,32.67597,35.23986,https://he.wikipedia.org/wiki/מגדל_העמק
מגדל עוז,31.64043,35.14266,https://he.wikipedia.org/wiki/מגדל_עוז
מגדלים,32.08981,35.3422,https://he.wikipedia.org/wiki/מגדלים
מכמנים,32.90591,35.32815,https://he.wikipedia.org/wiki/מכמנים
מכמורת,32.40535,34.87091,https://he.wikipedia.org/wiki/מכמורת
מקוה ישראל,32.03016,34.78271,https://he.wikipedia.org/wiki/מקוה_ישראל
משגב עם,33.247770470628566,35.548592871740254,https://he.wikipedia.org/wiki/משגב_עם
משגב דב,31.81897,34.74012,https://he.wikipedia.org/wiki/משגב_דב
משמר איילון,31.8706,34.94112,https://he.wikipedia.org/wiki/משמר_איילון
משמר דוד,31.8228,34.90051,https://he.wikipedia.org/wiki/משמר_דוד
משמר העמק,32.61045,35.14227,https://he.wikipedia.org/wiki/משמר_העמק
משמר הנגב,31.36416,34.7187,https://he.wikipedia.org/wiki/משמר_הנגב
משמר השרון,32.35689,34.90359,https://he.wikipedia.org/wiki/משמר_השרון
משמר השבעה,32.010336933861616,34.823997702443684,https://he.wikipedia.org/wiki/משמר_השבעה
משמר הירדן,33.00333,35.59806,https://he.wikipedia.org/wiki/משמר_הירדן_(מושב)
משמרות,32.48718,34.98324,https://he.wikipedia.org/wiki/משמרות
משמרת,32.22818,34.91835,https://he.wikipedia.org/wiki/משמרת
מצפה אילן,32.46187239905103,35.06854849116732,https://he.wikipedia.org/wiki/מצפה_אילן
מבטחים,31.24174,34.40761,https://he.wikipedia.org/wiki/מבטחים_(מושב)
מצפה,32.78996,35.50926,https://he.wikipedia.org/wiki/מצפה_(יישוב)
"מצפה אבי""ב",32.83907,35.19921,"https://he.wikipedia.org/wiki/מצפה_אבי""ב"
מצפה נטופה,32.80287,35.38291,https://he.wikipedia.org/wiki/מצפה_נטופה
מצפה רמון,30.60944,34.80111,https://he.wikipedia.org/wiki/מצפה_רמון
מצפה שלם,31.58333,35.4,https://he.wikipedia.org/wiki/מצפה_שלם
מצפה יריחו,31.81672,35.39405,https://he.wikipedia.org/wiki/מצפה_יריחו
מזרע,32.65029,35.28563,https://he.wikipedia.org/wiki/מזרע
מודיעין עילית,31.935298743009664,35.04310049484712,https://he.wikipedia.org/wiki/מודיעין_עילית
מודיעין-מכבים-רעות,31.89385,35.01504,https://he.wikipedia.org/wiki/מודיעין-מכבים-רעות
מולדת,32.58613,35.44201,https://he.wikipedia.org/wiki/מולדת_(מפלגה)
מורן,32.91934,35.39663,https://he.wikipedia.org/wiki/מורן_(קיבוץ)
מורשת,32.82859,35.23466,https://he.wikipedia.org/wiki/מורשת_(יישוב_קהילתי)
מוצא עילית,31.79357,35.15776,https://he.wikipedia.org/wiki/מוצא_עילית
מע'אר,32.88984,35.40703,https://he.wikipedia.org/wiki/מע'אר
מוקייבלה,32.51424,35.29617,https://he.wikipedia.org/wiki/מוקייבלה
נעלה,31.96236,35.06553,https://he.wikipedia.org/wiki/נעלה
נען,31.884266015950736,34.85884596064934,https://he.wikipedia.org/wiki/נען
נערן,31.96677709232466,35.45489431200305,https://he.wikipedia.org/wiki/נערן
נאעורה,32.61403,35.39168,https://he.wikipedia.org/wiki/נאעורה
נעמה,31.907780896797572,35.46710307706837,https://he.wikipedia.org/wiki/נעמה_(מושב)
אשבל,32.87655,35.30553,https://he.wikipedia.org/wiki/אשבל_(קיבוץ)
חמדת,32.25187,35.52717,https://he.wikipedia.org/wiki/חמדת_(יישוב)
נחל עוז,31.47311,34.49829,https://he.wikipedia.org/wiki/נחל_עוז
שיטים,30.17705,35.0163,https://he.wikipedia.org/wiki/שיטים
נחלה,31.65883,34.79382,https://he.wikipedia.org/wiki/נחלה_(מושב)
נהלל,32.6904,35.19648,https://he.wikipedia.org/wiki/נהלל
נחליאל,31.96667,35.13333,https://he.wikipedia.org/wiki/נחליאל
נחם,31.76658,35.00371,https://he.wikipedia.org/wiki/נחם
נהריה,33.00892,35.09814,https://he.wikipedia.org/wiki/נהריה
נחף,32.93444,35.31679,https://he.wikipedia.org/wiki/נחף
נחשולים,32.61347,34.92022,https://he.wikipedia.org/wiki/נחשולים
נחשון,31.83117,34.95548,https://he.wikipedia.org/wiki/נחשון_(קיבוץ)
נחשונים,32.06188,34.95445,https://he.wikipedia.org/wiki/נחשונים
נטף,31.83194,35.06767,https://he.wikipedia.org/wiki/נטף
נטור,32.85353,35.75336,https://he.wikipedia.org/wiki/נטור
נווה,31.162471240288053,34.3281153518528,https://he.wikipedia.org/wiki/נווה_(מושב)
נצרת,32.70056,35.29722,https://he.wikipedia.org/wiki/נצרת
נאות גולן,32.78676,35.6934,https://he.wikipedia.org/wiki/נאות_גולן
נאות הכיכר,30.934116423787028,35.37838047988329,https://he.wikipedia.org/wiki/נאות_הכיכר
נאות מרדכי,33.16034,35.59663,https://he.wikipedia.org/wiki/נאות_מרדכי
הדסה נעורים,32.37639,34.86244,https://he.wikipedia.org/wiki/הדסה_נעורים
נגבה,31.66237,34.68324,https://he.wikipedia.org/wiki/נגבה
נגוהות,31.493,34.98308,https://he.wikipedia.org/wiki/נגוהות
נחלים,32.05874453586663,34.90984672284715,https://he.wikipedia.org/wiki/נחלים
נהורה,31.62276,34.70424,https://he.wikipedia.org/wiki/נהורה
נחושה,31.63064,34.9531,https://he.wikipedia.org/wiki/נחושה
נין,32.63063,35.34885,https://he.wikipedia.org/wiki/נין_(כפר)
נס עמים,32.96578,35.12123,https://he.wikipedia.org/wiki/נס_עמים
נס הרים,31.74547,35.0574,https://he.wikipedia.org/wiki/נס_הרים
נס ציונה,31.92933,34.79868,https://he.wikipedia.org/wiki/נס_ציונה
נשר,32.76622,35.04425,https://he.wikipedia.org/wiki/נשר_(עיר)
נטע,31.47755377396032,34.925468373796335,https://he.wikipedia.org/wiki/נטע
נטעים,31.944375401091143,34.77408457203296,https://he.wikipedia.org/wiki/נטעים
נתניה,32.33291,34.85992,https://he.wikipedia.org/wiki/נתניה
נתיב העשרה,31.57201,34.53955,https://he.wikipedia.org/wiki/נתיב_העשרה
נתיב הגדוד,31.98765,35.44405,https://he.wikipedia.org/wiki/נתיב_הגדוד
"נתיב הל""ה",31.68755,34.98272,"https://he.wikipedia.org/wiki/נתיב_הל""ה"
נתיב השיירה,32.99342,35.13538,https://he.wikipedia.org/wiki/נתיב_השיירה
נתיבות,31.42305,34.58911,https://he.wikipedia.org/wiki/נתיבות
נטועה,33.06464,35.3234,https://he.wikipedia.org/wiki/נטועה
חלמיש,32.00592776501156,35.12533059845665,https://he.wikipedia.org/wiki/נווה_צוף
"נווה אטי""ב",33.26228,35.74194,"https://he.wikipedia.org/wiki/נווה_אטי""ב"
נווה דניאל,31.67791546421014,35.14199560229686,https://he.wikipedia.org/wiki/נווה_דניאל
נווה איתן,32.49197,35.53271,https://he.wikipedia.org/wiki/נווה_איתן
נווה חריף,30.03769,35.03733,https://he.wikipedia.org/wiki/נווה_חריף
נווה אילן,31.80858,35.08029,https://he.wikipedia.org/wiki/נווה_אילן
נווה מיכאל,31.67298,35.00876,https://he.wikipedia.org/wiki/נווה_מיכאל
נווה מבטח,31.805602069746556,34.74110320679422,https://he.wikipedia.org/wiki/נווה_מבטח
נווה שלום,32.34845,34.85602,https://he.wikipedia.org/wiki/נווה_שלום
נווה אור,32.5888,35.55357,https://he.wikipedia.org/wiki/נווה_אור
נווה ים,32.66517,34.94011,https://he.wikipedia.org/wiki/נווה_ים
נווה ימין,32.17217,34.9393,https://he.wikipedia.org/wiki/נווה_ימין
נווה ירק,32.13247,34.92447,https://he.wikipedia.org/wiki/נווה_ירק
נווה זיו,33.02677,35.18448,https://he.wikipedia.org/wiki/נווה_זיו
נווה זוהר,31.15264,35.36534,https://he.wikipedia.org/wiki/נווה_זוהר
נצר חזני,31.81975262188072,34.86164231991773,https://he.wikipedia.org/wiki/נצר_חזני
נצר סרני,31.9232,34.82376,https://he.wikipedia.org/wiki/נצר_סרני
"ניל""י",31.96396,35.04853,https://he.wikipedia.org/wiki/נילי_(יישוב)
נמרוד,33.24525,35.75139,https://he.wikipedia.org/wiki/נמרוד
ניר עם,31.51959,34.58006,https://he.wikipedia.org/wiki/ניר_עם
ניר עקיבא,31.46994,34.64634,https://he.wikipedia.org/wiki/ניר_עקיבא
ניר בנים,31.67178,34.75482,https://he.wikipedia.org/wiki/ניר_בנים
ניר דוד,32.50406,35.45708,https://he.wikipedia.org/wiki/ניר_דוד_(תל-עמל)
ניר אליהו,32.19672,34.94921,https://he.wikipedia.org/wiki/ניר_אליהו
ניר עציון,32.69861,34.99448,https://he.wikipedia.org/wiki/ניר_עציון
ניר גלים,31.82542,34.68282,https://he.wikipedia.org/wiki/ניר_גלים
"ניר ח""ן",31.60901,34.71462,"https://he.wikipedia.org/wiki/ניר_ח""ן"
ניר משה,31.47812,34.63204,https://he.wikipedia.org/wiki/ניר_משה
ניר עוז,31.31017,34.4021,https://he.wikipedia.org/wiki/ניר_עוז
ניר יפה,32.56905,35.245,https://he.wikipedia.org/wiki/ניר_יפה
ניר ישראל,31.6881,34.6378,https://he.wikipedia.org/wiki/ניר_ישראל
ניר יצחק,31.23739,34.35743,https://he.wikipedia.org/wiki/ניר_יצחק
ניר צבי,31.95291,34.86408,https://he.wikipedia.org/wiki/ניר_צבי
נירים,31.33559,34.39507,https://he.wikipedia.org/wiki/נירים
נירית,32.14677,34.98622,https://he.wikipedia.org/wiki/נירית
ניצן,31.73854,34.62985,https://he.wikipedia.org/wiki/ניצן_(יישוב)
ניצן ב',31.735603894658283,34.63785989690533,https://he.wikipedia.org/wiki/ניצן_ב'
ניצנה,30.885439275840035,34.42302569560612,https://he.wikipedia.org/wiki/ניצנה
ניצני עוז,32.306,35.00374,https://he.wikipedia.org/wiki/ניצני_עוז
ניצני סיני,30.90418,34.39713,https://he.wikipedia.org/wiki/ניצני_סיני
ניצנים,31.716370254011903,34.63466049139258,https://he.wikipedia.org/wiki/ניצנים
נועם,31.567618026512203,34.78860561113105,https://he.wikipedia.org/wiki/נועם_(מושב)
נוף איילון,31.869677830321276,34.98892725928879,https://he.wikipedia.org/wiki/נוף_איילון
נוף הגליל,32.708150720402216,35.324993765592104,https://he.wikipedia.org/wiki/נוף_הגליל
נופך,32.04372,34.92066,https://he.wikipedia.org/wiki/נופך
נופים,32.15502133375595,35.09854005307348,https://he.wikipedia.org/wiki/נופים
נופית,32.76226,35.1477,https://he.wikipedia.org/wiki/נופית
נוגה,31.62485,34.6949,https://he.wikipedia.org/wiki/נוגה_(מושב)
נוקדים,31.646216281679532,35.245129420741726,https://he.wikipedia.org/wiki/נוקדים
נורדיה,32.3147,34.89617,https://he.wikipedia.org/wiki/נורדיה
נוב,32.83283,35.7836,https://he.wikipedia.org/wiki/נוב
נורית,32.54149,35.35749,https://he.wikipedia.org/wiki/נורית_(יישוב)
אודם,33.19423,35.74859,https://he.wikipedia.org/wiki/אודם_(מושב)
אופקים,31.3141,34.62025,https://he.wikipedia.org/wiki/אופקים
עופר,32.62257,34.98302,https://he.wikipedia.org/wiki/עופר_(מושב)
עפרה,31.95633,35.26008,https://he.wikipedia.org/wiki/עפרה
אוהד,31.23597,34.42937,https://he.wikipedia.org/wiki/אוהד
עולש,32.33199,34.98558,https://he.wikipedia.org/wiki/עולש_(מושב)
מרכז אומן,32.56257,35.24194,https://he.wikipedia.org/wiki/מרכז_אומן
עומר,31.26489,34.84766,https://he.wikipedia.org/wiki/עומר
אומץ,32.37016,34.99339,https://he.wikipedia.org/wiki/אומץ_(מושב)
אור עקיבא,32.5064,34.92087,https://he.wikipedia.org/wiki/אור_עקיבא
אור הגנוז,33.00514,35.44691,https://he.wikipedia.org/wiki/אור_הגנוז
אור הנר,31.55701,34.60202,https://he.wikipedia.org/wiki/אור_הנר
אור יהודה,32.02923,34.85788,https://he.wikipedia.org/wiki/אור_יהודה
אורה,31.75519,35.15613,https://he.wikipedia.org/wiki/אורה
אורנית,32.13165,34.99094,https://he.wikipedia.org/wiki/אורנית
אורות,31.74103,34.73517,https://he.wikipedia.org/wiki/אורות_(מושב)
אורטל,33.08854,35.75909,https://he.wikipedia.org/wiki/אורטל
עתניאל,31.438786616472015,35.02868521722317,https://he.wikipedia.org/wiki/עתניאל
עוצם,31.638394724337818,34.70030510646304,https://he.wikipedia.org/wiki/עוצם
"פעמי תש""ז",31.43928,34.69478,https://he.wikipedia.org/wiki/פעמי_תשז
פלמחים,31.93334,34.70596,https://he.wikipedia.org/wiki/פלמחים
פארן,30.363457714948364,35.15636097299897,https://he.wikipedia.org/wiki/פארן
פרדס חנה-כרכור,32.47408,34.97781,https://he.wikipedia.org/wiki/פרדס_חנה-כרכור
פרדסיה,32.30577,34.90911,https://he.wikipedia.org/wiki/פרדסיה
פרוד,32.93269,35.43379,https://he.wikipedia.org/wiki/פרוד_(קיבוץ)
פטיש,31.32794,34.55906,https://he.wikipedia.org/wiki/פטיש_(מושב)
פדיה,31.85853,34.88391,https://he.wikipedia.org/wiki/פדיה
פדואל,32.06241,35.05321,https://he.wikipedia.org/wiki/פדואל
פדויים,31.32714,34.61189,https://he.wikipedia.org/wiki/פדויים
פלך,32.93381,35.23365,https://he.wikipedia.org/wiki/פלך_(קיבוץ)
פקיעין,32.97747,35.33345,https://he.wikipedia.org/wiki/פקיעין
פקיעין החדשה,32.983539295735106,35.3221116138584,https://he.wikipedia.org/wiki/פקיעין_החדשה
פרזון,32.54539,35.31081,https://he.wikipedia.org/wiki/פרזון
פרי גן,31.2214,34.35572,https://he.wikipedia.org/wiki/פרי_גן
פסגות,31.89904,35.22417,https://he.wikipedia.org/wiki/פסגות
פתח תקווה,32.08707,34.88747,https://he.wikipedia.org/wiki/פתח_תקווה
פתחיה,31.86788,34.88621,https://he.wikipedia.org/wiki/פתחיה
פצאל,32.04412,35.4424,https://he.wikipedia.org/wiki/פצאל
פורת,32.27626,34.94874,https://he.wikipedia.org/wiki/פורת
פוריה עילית,32.7319,35.54635,https://he.wikipedia.org/wiki/פוריה_עילית
פוריה - כפר עבודה,32.71982,35.54667,https://he.wikipedia.org/wiki/פוריה_-_כפר_עבודה
פוריה - נווה עובד,32.74311,35.53816,https://he.wikipedia.org/wiki/פוריה_-_נווה_עובד
קבועה,31.225159486603708,35.21561224342021,https://he.wikipedia.org/wiki/קבועה
קדרים,32.89793780812645,35.471118128471986,https://he.wikipedia.org/wiki/קדרים
קדימה-צורן,32.28057678590419,34.911659543232744,https://he.wikipedia.org/wiki/קדימה-צורן
קלנסווה,32.28493,34.98106,https://he.wikipedia.org/wiki/קלנסווה
קליה,31.74925,35.46595,https://he.wikipedia.org/wiki/קליה_(קיבוץ)
קרני שומרון,32.16667,35.08333,https://he.wikipedia.org/wiki/קרני_שומרון
קציר,32.4842980791197,35.10593315726256,https://he.wikipedia.org/wiki/קציר_(יישוב)
קצרין,32.99194,35.69139,https://he.wikipedia.org/wiki/קצרין
קדר,31.753817023006086,35.30792443463809,https://he.wikipedia.org/wiki/קדר_(שבט_וממלכה)
קדמה,31.70101,34.77507,https://he.wikipedia.org/wiki/קדמה
קדומים,32.21427282497905,35.15921032074375,https://he.wikipedia.org/wiki/קדומים
קלע אלון,33.13271431710397,35.683790579692676,https://he.wikipedia.org/wiki/קלע_אלון
קלחים,31.45077,34.67768,https://he.wikipedia.org/wiki/קלחים
קיסריה,32.50770647609252,34.90334139756289,https://he.wikipedia.org/wiki/קיסריה
קשת,32.98010763157696,35.8080627076091,https://he.wikipedia.org/wiki/קשת
קטורה,29.970412464415862,35.05964185611794,https://he.wikipedia.org/wiki/קטורה
קבוצת יבנה,31.81555,34.7208,https://he.wikipedia.org/wiki/קבוצת_יבנה
קדמת צבי,33.02997,35.69784,https://he.wikipedia.org/wiki/קדמת_צבי
קדרון,31.81405,34.79714,https://he.wikipedia.org/wiki/קדרון
קריית ענבים,31.81082,35.12035,https://he.wikipedia.org/wiki/קריית_ענבים
קריית ארבע,31.52838,35.11897,https://he.wikipedia.org/wiki/קריית_ארבע
קריית אתא,32.81149,35.11323,https://he.wikipedia.org/wiki/קריית_אתא
קריית ביאליק,32.8275,35.08583,https://he.wikipedia.org/wiki/קריית_ביאליק
קריית עקרון,31.86119,34.82275,https://he.wikipedia.org/wiki/קריית_עקרון
קריית גת,31.60998,34.76422,https://he.wikipedia.org/wiki/קריית_גת
קריית מלאכי,31.72888,34.74632,https://he.wikipedia.org/wiki/קריית_מלאכי
קריית מוצקין,32.83706,35.0776,https://he.wikipedia.org/wiki/קריית_מוצקין
קריית נטפים,32.117660276960606,35.11137351599848,https://he.wikipedia.org/wiki/קריית_נטפים
קריית אונו,32.060786570674985,34.85037505869184,https://he.wikipedia.org/wiki/קריית_אונו
קריית שמונה,33.20733,35.57212,https://he.wikipedia.org/wiki/קריית_שמונה
קריית טבעון,32.71618,35.12494,https://he.wikipedia.org/wiki/קריית_טבעון
קריית ים,32.84966,35.06973,https://he.wikipedia.org/wiki/קריית_ים
קריית יערים,31.803,35.102,https://he.wikipedia.org/wiki/קריית_יערים
קוממיות,3131.664556916521068,34.726202175256354,https://he.wikipedia.org/wiki/קוממיות
קורנית,32.84388,35.25179,https://he.wikipedia.org/wiki/קורנית_(יישוב)
רעננה,32.1836,34.87386,https://he.wikipedia.org/wiki/רעננה
רהט,31.39547,34.75699,https://he.wikipedia.org/wiki/רהט
רם-און,32.52787,35.25774,https://he.wikipedia.org/wiki/רם-און
רמת דוד,32.67845,35.20325,https://he.wikipedia.org/wiki/רמת_דוד
רמת גן,32.08227,34.81065,https://he.wikipedia.org/wiki/רמת_גן
רמת הכובש,32.21768,34.93815,https://he.wikipedia.org/wiki/רמת_הכובש
רמת השרון,32.14613,34.8394,https://he.wikipedia.org/wiki/רמת_השרון
רמת השופט,32.61102,35.09472,https://he.wikipedia.org/wiki/רמת_השופט
רמת מגשימים,32.84473,35.80822,https://he.wikipedia.org/wiki/רמת_מגשימים
רמת רחל,31.73333,35.21667,https://he.wikipedia.org/wiki/רמת_רחל
רמת רזיאל,31.7737,35.07301,https://he.wikipedia.org/wiki/רמת_רזיאל
רמת ישי,32.70444,35.1707,https://he.wikipedia.org/wiki/רמת_ישי
רמת יוחנן,32.79308,35.12226,https://he.wikipedia.org/wiki/רמת_יוחנן
רמת צבי,32.59078,35.41533,https://he.wikipedia.org/wiki/רמת_צבי
ראמה,32.93844,35.3675,https://he.wikipedia.org/wiki/ראמה_(יישוב)
רמלה,31.92923,34.86563,https://he.wikipedia.org/wiki/רמלה
רמות אלון,31.814593423348875,35.19922067851967,https://he.wikipedia.org/wiki/רמות_אלון
רמות השבים,32.16372,34.88761,https://he.wikipedia.org/wiki/רמות_השבים
רמות מאיר,31.87572,34.85639,https://he.wikipedia.org/wiki/רמות_מאיר
רמות מנשה,32.59784,35.05656,https://he.wikipedia.org/wiki/רמות_מנשה_(קיבוץ)
רמות נפתלי,33.10149,35.55321,https://he.wikipedia.org/wiki/רמות_נפתלי
רנן,31.33773,34.60069,https://he.wikipedia.org/wiki/רנן
רקפת,32.85532669922175,35.26328463544005,https://he.wikipedia.org/wiki/רקפת_(יישוב)
ראס אל-עין,32.915681069467446,35.37271900400904,https://he.wikipedia.org/wiki/ראס_אל-עין_(הגליל)
ראס עלי,32.77274,35.15521,https://he.wikipedia.org/wiki/ראס_עלי
רביד,32.85208,35.46389,https://he.wikipedia.org/wiki/רביד
רעים,31.384725807209854,34.45772692885548,https://he.wikipedia.org/wiki/רעים
רגבים,32.52391,35.03412,https://he.wikipedia.org/wiki/רגבים
רגבה,32.97721,35.09864,https://he.wikipedia.org/wiki/רגבה
ריחן,32.46912848954823,35.13433286007826,https://he.wikipedia.org/wiki/ריחן_(מושב)
רחלים,32.102604497322936,35.2575842757755,https://he.wikipedia.org/wiki/רחלים
רחוב,32.45047,35.49169,https://he.wikipedia.org/wiki/רחוב_(מושב)
רחובות,31.89421,34.81199,https://he.wikipedia.org/wiki/רחובות
ריחאניה,33.05003433705321,35.48723302646286,https://he.wikipedia.org/wiki/ריחאניה
ריינה,32.724462960324246,35.31104317624108,https://he.wikipedia.org/wiki/ריינה
רכסים,32.74907,35.09901,https://he.wikipedia.org/wiki/רכסים
רשפים,32.48126,35.4762,https://he.wikipedia.org/wiki/רשפים
רתמים,31.05464,34.68969,https://he.wikipedia.org/wiki/רתמים
רבדים,31.77342,34.81661,https://he.wikipedia.org/wiki/רבדים
רבבה,32.11926,35.12896,https://he.wikipedia.org/wiki/רבבה
רביבים,31.04395,34.72183,https://he.wikipedia.org/wiki/רביבים
רווחה,31.65,34.73333,https://he.wikipedia.org/wiki/רווחה_(מושב)
רוויה,32.44885,35.47333,https://he.wikipedia.org/wiki/רוויה_(מושב)
רימונים,31.93406,35.34091,https://he.wikipedia.org/wiki/רימונים
רינתיה,32.04428,34.9276,https://he.wikipedia.org/wiki/רינתיה
ראשון לציון,31.97102,34.78939,https://he.wikipedia.org/wiki/ראשון_לציון
רשפון,32.20254,34.82322,https://he.wikipedia.org/wiki/רשפון
רועי,32.248234993234476,35.48926536053221,https://he.wikipedia.org/wiki/רועי_(מושב)
ראש העין,32.09556,34.95664,https://he.wikipedia.org/wiki/ראש_העין
ראש פינה,32.96894,35.54258,https://he.wikipedia.org/wiki/ראש_פינה
ראש צורים,31.66796,35.12634,https://he.wikipedia.org/wiki/ראש_צורים
רותם,32.336889161513085,35.51840427593722,https://he.wikipedia.org/wiki/רותם_(יישוב)
רוחמה,31.497549450982454,34.703850339176114,https://he.wikipedia.org/wiki/רוחמה
רומת אל-הייב,32.77802,35.30571,https://he.wikipedia.org/wiki/רומת_אל-הייב
רומאנה,32.78783,35.31091,https://he.wikipedia.org/wiki/רומאנה
סעד,31.47142,34.53465,https://he.wikipedia.org/wiki/סעד
סער,33.029273434488076,35.109221050546026,https://he.wikipedia.org/wiki/סער
סאג'ור,32.94305380507958,35.3419913422376,https://he.wikipedia.org/wiki/סאג'ור
סח'נין,32.86422,35.29707,https://he.wikipedia.org/wiki/סח'נין
סלעית,32.24295,35.05272,https://he.wikipedia.org/wiki/סלעית_(מושב)
סלאמה,32.89443,35.36931,https://he.wikipedia.org/wiki/סלאמה_(הגליל)
סמר,29.8319637429632,35.02229896508254,https://he.wikipedia.org/wiki/סמר
סנדלה,32.52234,35.32325,https://he.wikipedia.org/wiki/סנדלה
ספיר,30.614437303840187,35.185788387587586,https://he.wikipedia.org/wiki/ספיר_(יישוב)
שריד,32.66429610120229,35.224088058421714,https://he.wikipedia.org/wiki/שריד
סאסא,33.02743097038275,35.392288224900724,https://he.wikipedia.org/wiki/סאסא
סביון,32.04966,34.8777,https://he.wikipedia.org/wiki/סביון_(יישוב)
סייד,31.28252,34.91505,https://he.wikipedia.org/wiki/סייד
שדי אברהם,31.21236,34.33623,https://he.wikipedia.org/wiki/שדי_אברהם
שדה בוקר,30.87382,34.79246,https://he.wikipedia.org/wiki/שדה_בוקר
שדה דוד,31.57638,34.68429,https://he.wikipedia.org/wiki/שדה_דוד
שדה אליעזר,33.04606,35.56466,https://he.wikipedia.org/wiki/שדה_אליעזר
שדה אליהו,32.43946,35.5127,https://he.wikipedia.org/wiki/שדה_אליהו
שדי חמד,32.16043,34.94347,https://he.wikipedia.org/wiki/שדי_חמד
שדה אילן,32.74888,35.42185,https://he.wikipedia.org/wiki/שדה_אילן
שדה משה,31.611599448560806,34.799797914931695,https://he.wikipedia.org/wiki/שדה_משה
שדה נחום,32.52562,35.48094,https://he.wikipedia.org/wiki/שדה_נחום
שדה נחמיה,33.18756,35.62235,https://he.wikipedia.org/wiki/שדה_נחמיה
שדה ניצן,31.23016,34.41925,https://he.wikipedia.org/wiki/שדה_ניצן
שדי תרומות,32.44167,35.4875,https://he.wikipedia.org/wiki/שדי_תרומות
שדה עוזיהו,31.75727724789343,34.677817801181114,https://he.wikipedia.org/wiki/שדה_עוזיהו
שדה ורבורג,32.20361,34.90722,https://he.wikipedia.org/wiki/שדה_ורבורג
שדה יעקב,32.69,35.13861,https://he.wikipedia.org/wiki/שדה_יעקב
שדה יצחק,32.4,35,https://he.wikipedia.org/wiki/שדה_יצחק
